FILE_NAME,STATES,INPUTS,LSTAR_rndWords_MQ_SYM,LSTAR_rndWords_MQ_RST,LSTAR_rndWords_EQ_SYM,LSTAR_rndWords_EQ_RST,LSTAR_rndWords_TOTAL_SYM,LSTAR_rndWords_TOTAL_RST,LSTAR_rndWords_EQs,LSTAR_rndWalk_MQ_SYM,LSTAR_rndWalk_MQ_RST,LSTAR_rndWalk_EQ_SYM,LSTAR_rndWalk_EQ_RST,LSTAR_rndWalk_TOTAL_SYM,LSTAR_rndWalk_TOTAL_RST,LSTAR_rndWalk_EQs,LSTAR_wp_MQ_SYM,LSTAR_wp_MQ_RST,LSTAR_wp_EQ_SYM,LSTAR_wp_EQ_RST,LSTAR_wp_TOTAL_SYM,LSTAR_wp_TOTAL_RST,LSTAR_wp_EQs,LIP_wp_rndWalk_MQ_SYM,LIP_wp_rndWalk_MQ_RST,LIP_wp_rndWalk_EQ_SYM,LIP_wp_rndWalk_EQ_RST,LIP_wp_rndWalk_TOTAL_SYM,LIP_wp_rndWalk_TOTAL_RST,LIP_wp_rndWalk_EQs,LIP_wp_rndWalk_COMPONENTS,LIP_wp_rndWalk_ROUNDS,LIP_wp_rndWords_MQ_SYM,LIP_wp_rndWords_MQ_RST,LIP_wp_rndWords_EQ_SYM,LIP_wp_rndWords_EQ_RST,LIP_wp_rndWords_TOTAL_SYM,LIP_wp_rndWords_TOTAL_RST,LIP_wp_rndWords_EQs,LIP_wp_rndWords_COMPONENTS,LIP_wp_rndWords_ROUNDS,LIP_rndWalk_rndWalk_MQ_SYM,LIP_rndWalk_rndWalk_MQ_RST,LIP_rndWalk_rndWalk_EQ_SYM,LIP_rndWalk_rndWalk_EQ_RST,LIP_rndWalk_rndWalk_TOTAL_SYM,LIP_rndWalk_rndWalk_TOTAL_RST,LIP_rndWalk_rndWalk_EQs,LIP_rndWalk_rndWalk_COMPONENTS,LIP_rndWalk_rndWalk_ROUNDS,LIP_rndWords_rndWords_MQ_SYM,LIP_rndWords_rndWords_MQ_RST,LIP_rndWords_rndWords_EQ_SYM,LIP_rndWords_rndWords_EQ_RST,LIP_rndWords_rndWords_TOTAL_SYM,LIP_rndWords_rndWords_TOTAL_RST,LIP_rndWords_rndWords_EQs,LIP_rndWords_rndWords_COMPONENTS,LIP_rndWords_rndWords_ROUNDS,LIP_wp_wp_MQ_SYM,LIP_wp_wp_MQ_RST,LIP_wp_wp_EQ_SYM,LIP_wp_wp_EQ_RST,LIP_wp_wp_TOTAL_SYM,LIP_wp_wp_TOTAL_RST,LIP_wp_wp_EQs,LIP_wp_wp_COMPONENTS,LIP_wp_wp_ROUNDS,CACHE,
"Benchmarks/BCS_SPL/Complete_FSM_files/products/3wise_17.txt","8","6",,,,,,,,,,,,,,,"1014","294","28872","5311","29886","5605","1",,,,,,,,,,"76","34","259674","6779","259750","6813","12","3","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_12.txt","288","20",,,,,,,,,,,,,,,"859220","115220","177481241","18738537","178340461","18853757","1",,,,,,,,,,"9503","1772","178695890","18744707","178705393","18746479","52","4","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_26.txt","768","19",,,,,,,,,,,,,,,"2514182","306505","468299382","46187319","470813564","46493824","3",,,,,,,,,,"12776154","168562","462871647","45614096","475647801","45782658","59","4","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/9wise_35.txt","768","18",,,,,,,,,,,,,,,"1658898","248850","349367535","40313525","351026433","40562375","1",,,,,,,,,,"511","183","350213329","40331079","350213840","40331262","38","8","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_12.txt","810","22",,,,,,,,,,,,,,,"3097138","392062","742617085","75582216","745714223","75974278","1",,,,,,,,,,"7155","1428","743951130","75595662","743958285","75597090","56","5","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/6wise_5.txt","832","25",,,,,,,,,,,,,,,"4725909","562655","1117773664","107976161","1122499573","108538816","3",,,,,,,,,,"4446771","64599","1152150463","111523215","1156597234","111587814","67","6","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_8.txt","864","23",,,,,,,,,,,,,,,"2970887","457079","746214068","87821464","749184955","88278543","1",,,,,,,,,,"1027","369","747571014","87850812","747572041","87851181","55","7","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_15.txt","864","23",,,,,,,,,,,,,,,"3713603","457079","1040904871","102448814","1044618474","102905893","1",,,,,,,,,,"12387","2183","1042271771","102454850","1042284158","102457033","59","5","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_10.txt","864","21",,,,,,,,,,,,,,,"2476677","381045","662336254","77859948","664812931","78240993","1",,,,,,,,,,"672","242","663344503","77868217","663345175","77868459","47","8","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_28.txt","864","21",,,,,,,,,,,,,,,"2476677","381045","662337238","77860172","664813915","78241217","1",,,,,,,,,,"633","235","663393148","77876585","663393781","77876820","47","8","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products2/7wise_33.txt","864","21",,,,,,,,,,,,,,,"2476677","381045","637232304","74938939","639708981","75319984","1",,,,,,,,,,"642","241","638333980","74963945","638334622","74964186","47","8","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",
