FILE_NAME,STATES,INPUTS,LSTAR_rndWords_MQ_SYM,LSTAR_rndWords_MQ_RST,LSTAR_rndWords_EQ_SYM,LSTAR_rndWords_EQ_RST,LSTAR_rndWords_TOTAL_SYM,LSTAR_rndWords_TOTAL_RST,LSTAR_rndWords_EQs,LSTAR_rndWalk_MQ_SYM,LSTAR_rndWalk_MQ_RST,LSTAR_rndWalk_EQ_SYM,LSTAR_rndWalk_EQ_RST,LSTAR_rndWalk_TOTAL_SYM,LSTAR_rndWalk_TOTAL_RST,LSTAR_rndWalk_EQs,LSTAR_wp_MQ_SYM,LSTAR_wp_MQ_RST,LSTAR_wp_EQ_SYM,LSTAR_wp_EQ_RST,LSTAR_wp_TOTAL_SYM,LSTAR_wp_TOTAL_RST,LSTAR_wp_EQs,LIP_wp_rndWalk_MQ_SYM,LIP_wp_rndWalk_MQ_RST,LIP_wp_rndWalk_EQ_SYM,LIP_wp_rndWalk_EQ_RST,LIP_wp_rndWalk_TOTAL_SYM,LIP_wp_rndWalk_TOTAL_RST,LIP_wp_rndWalk_EQs,LIP_wp_rndWalk_COMPONENTS,LIP_wp_rndWalk_ROUNDS,LIP_wp_rndWords_MQ_SYM,LIP_wp_rndWords_MQ_RST,LIP_wp_rndWords_EQ_SYM,LIP_wp_rndWords_EQ_RST,LIP_wp_rndWords_TOTAL_SYM,LIP_wp_rndWords_TOTAL_RST,LIP_wp_rndWords_EQs,LIP_wp_rndWords_COMPONENTS,LIP_wp_rndWords_ROUNDS,LIP_rndWalk_rndWalk_MQ_SYM,LIP_rndWalk_rndWalk_MQ_RST,LIP_rndWalk_rndWalk_EQ_SYM,LIP_rndWalk_rndWalk_EQ_RST,LIP_rndWalk_rndWalk_TOTAL_SYM,LIP_rndWalk_rndWalk_TOTAL_RST,LIP_rndWalk_rndWalk_EQs,LIP_rndWalk_rndWalk_COMPONENTS,LIP_rndWalk_rndWalk_ROUNDS,LIP_rndWords_rndWords_MQ_SYM,LIP_rndWords_rndWords_MQ_RST,LIP_rndWords_rndWords_EQ_SYM,LIP_rndWords_rndWords_EQ_RST,LIP_rndWords_rndWords_TOTAL_SYM,LIP_rndWords_rndWords_TOTAL_RST,LIP_rndWords_rndWords_EQs,LIP_rndWords_rndWords_COMPONENTS,LIP_rndWords_rndWords_ROUNDS,LIP_wp_wp_MQ_SYM,LIP_wp_wp_MQ_RST,LIP_wp_wp_EQ_SYM,LIP_wp_wp_EQ_RST,LIP_wp_wp_TOTAL_SYM,LIP_wp_wp_TOTAL_RST,LIP_wp_wp_EQs,LIP_wp_wp_COMPONENTS,LIP_wp_wp_ROUNDS,CACHE,
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_2.txt","112","16","192528","28688","10000","100","202528","28788","1",,,,,,,,"192528","28688","22332902","2604252","22525430","2632940","1","7538","1483","22347193","2605729","22354731","2607212","40","4","13","7538","1483","22460087","2606251","22467625","2607734","40","4","13",,,,,,,,,,"15609","1900","133000","1330","148609","3230","40","4","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_8.txt","112","16","192528","28688","10000","100","202528","28788","1",,,,,,,,"192528","28688","23523563","2718434","23716091","2747122","1","7559","1488","23539135","2719936","23546694","2721424","40","4","13","7559","1488","23651668","2720453","23659227","2721941","40","4","13",,,,,,,,,,"18839","1935","133200","1332","152039","3267","40","4","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/2wise_16.txt","117","19","4454043","121106","10900","109","4464943","121215","3",,,,,,,,"329764","48058","46695215","5336276","47024979","5384334","3","1059747","42276","48080747","5498648","49140494","5540924","69","2","24","2670352","52352","48222119","5498149","50892471","5550501","55","3","17",,,,,,,,,,"2943407","57624","176200","1762","3119607","59386","59","3","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_1.txt","120","15","186315","27015","10000","100","196315","27115","1",,,,,,,,"186315","27015","20680803","2355016","20867118","2382031","1","6990","1322","20690953","2355925","20697943","2357247","37","4","12","6990","1322","20794582","2356485","20801572","2357807","37","4","12",,,,,,,,,,"17735","1699","122900","1229","140635","2928","37","4","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_1.txt","128","13","118989","21645","10000","100","128989","21745","1",,,,,,,,"118989","21645","12657864","1688374","12776853","1710019","1","319","118","12671532","1690253","12671851","1690371","27","6","8","319","118","12738214","1690744","12738533","1690862","27","6","8",,,,,,,,,,"1658","220","82000","820","83658","1040","27","6","8",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_11.txt","128","14","137998","25102","10000","100","147998","25202","1",,,,,,,,"137998","25102","18443990","2460097","18581988","2485199","1","236","95","18466131","2463446","18466367","2463541","28","7","8","236","95","18532591","2463955","18532827","2464050","28","7","8",,,,,,,,,,"3992","264","82100","821","86092","1085","28","7","8",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_7.txt","144","16","3282168","97258","10600","106","3292768","97364","3",,,,,,,,"293044","42346","32828062","3759130","33121106","3801476","3","4723591","196471","32960033","3752333","37683624","3948804","177","1","74","1754308","35971","33058974","3752364","34813282","3788335","45","3","14",,,,,,,,,,"3406090","67532","144700","1447","3550790","68979","50","3","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_10.txt","162","16","214288","41488","10000","100","224288","41588","1",,,,,,,,"214288","41488","30585572","4273309","30799860","4314797","1","536","206","30602268","4275478","30602804","4275684","38","5","12","536","206","30705912","4276082","30706448","4276288","38","5","12",,,,,,,,,,"1602","333","122700","1227","124302","1560","38","5","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_17.txt","168","18","374562","54450","10000","100","384562","54550","1",,,,,,,,"374562","54450","56667530","6384973","57042092","6439423","1","3047","697","56681506","6386033","56684553","6386730","44","5","14","3047","697","56804094","6386650","56807141","6387347","44","5","14",,,,,,,,,,"27974","1449","144000","1440","171974","2889","44","5","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_10.txt","192","17","314449","55505","10000","100","324449","55605","1",,,,,,,,"314449","55505","57498875","7463531","57813324","7519036","1","747","264","57509558","7464530","57510305","7464794","39","6","12","747","264","57613067","7465047","57613814","7465311","39","6","12",,,,,,,,,,"2509","430","123400","1234","125909","1664","39","6","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_14.txt","192","15","244815","43215","10000","100","254815","43315","1",,,,,,,,"244815","43215","34780940","4537686","35025755","4580901","1","291","115","34814254","4542944","34814545","4543059","31","7","9","291","115","34890100","4543472","34890391","4543587","31","7","9",,,,,,,,,,"1211","192","92300","923","93511","1115","31","7","9",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_10.txt","216","17","343349","62441","10000","100","353349","62541","1",,,,,,,,"343349","62441","61689310","8221395","62032659","8283836","1","508","196","61701302","8222651","61701810","8222847","39","6","12","508","196","61805255","8223264","61805763","8223460","39","6","12",,,,,,,,,,"2523","395","122800","1228","125323","1623","39","6","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_17.txt","224","15","429315","50415","10000","100","439315","50515","1",,,,,,,,"429315","50415","47622086","4569701","48051401","4620116","1","59127","7717","48120813","4608612","48179940","4616329","39","3","13","59127","7717","48232786","4608872","48291913","4616589","39","3","13",,,,,,,,,,"62308","7596","133600","1336","195908","8932","39","3","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_17.txt","224","19","583395","80883","10000","100","593395","80983","1",,,,,,,,"583395","80883","102381437","11230836","102964832","11311719","1","3005","685","102426578","11236591","102429583","11237276","45","6","14","3005","685","102549488","11237261","102552493","11237946","45","6","14",,,,,,,,,,"22767","1365","144300","1443","167067","2808","45","6","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_4.txt","256","18","497682","82962","10000","100","507682","83062","1",,,,,,,,"497682","82962","98596441","12278169","99094123","12361131","1","706","251","98636552","12283979","98637258","12284230","40","7","12","706","251","98740181","12284569","98740887","12284820","40","7","12",,,,,,,,,,"6328","499","123200","1232","129528","1731","40","7","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_6.txt","256","18","497682","82962","10000","100","507682","83062","1",,,,,,,,"497682","82962","98571959","12281360","99069641","12364322","1","716","254","98612744","12287359","98613460","12287613","40","7","12","716","254","98716610","12287970","98717326","12288224","40","7","12",,,,,,,,,,"4376","473","123800","1238","128176","1711","40","7","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_1.txt","256","14","301070","50190","10000","100","311070","50290","1",,,,,,,,"301070","50190","38278977","4784164","38580047","4834354","1","435","155","36706451","4577558","36706886","4577713","30","6","9","435","155","36782116","4578061","36782551","4578216","30","6","9",,,,,,,,,,"1839","259","92200","922","94039","1181","30","6","9",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_12.txt","288","20","859220","115220","10000","100","869220","115320","1",,,,,,,,"859220","115220","163236021","17436985","164095241","17552205","1","12108","2101","163297328","17444449","163309436","17446550","52","4","17","12108","2101","163447614","17445064","163459722","17447165","52","4","17",,,,,,,,,,"24316","2600","177200","1772","201516","4372","52","4","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_3.txt","288","20","672020","115220","10000","100","682020","115320","1",,,,,,,,"672020","115220","141078609","17931299","141750629","18046519","1","942","337","141093413","17932789","141094355","17933126","48","6","15","942","337","141225533","17933515","141226475","17933852","48","6","15",,,,,,,,,,"5213","549","153500","1535","158713","2084","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_5.txt","312","18","724482","101106","10000","100","734482","101206","1",,,,,,,,"724482","101106","125235135","13646923","125959617","13748029","1","5681","1195","125247354","13648010","125253035","13649205","44","5","14","5681","1195","125369850","13648645","125375531","13649840","44","5","14",,,,,,,,,,"16896","1650","144000","1440","160896","3090","44","5","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_20.txt","360","17","787253","104057","10000","100","797253","104157","1",,,,,,,,"787253","104057","123043320","12879297","123830573","12983354","1","8456","1541","120671477","12640793","120679933","12642334","43","4","14","8456","1541","120793863","12641348","120802319","12642889","43","4","14",,,,,,,,,,"15340","1791","143600","1436","158940","3227","43","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_2.txt","384","18","4808042","207302","10400","104","4818442","207406","3",,,,,,,,"1070806","138924","153716405","15980049","154787211","16118973","3","3115163","207522","153258660","15933596","156373823","16141118","61","1","19","3836558","79901","153388235","15933867","157224793","16013768","52","4","15",,,,,,,,,,"4821334","98112","155600","1556","4976934","99668","55","4","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_12.txt","384","20","1196820","153620","10000","100","1206820","153720","1",,,,,,,,"1196820","153620","224959293","23200106","226156113","23353726","1","4477","888","224983935","23202707","224988412","23203595","48","6","15","4477","888","225116193","23203450","225120670","23204338","48","6","15",,,,,,,,,,"26035","1516","154900","1549","180935","3065","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_15.txt","384","17","721361","110993","10000","100","731361","111093","1",,,,,,,,"721361","110993","125689474","14805473","126410835","14916466","1","1134","354","121287114","14257407","121288248","14257761","39","6","12","1134","354","121390909","14257993","121392043","14258347","39","6","12",,,,,,,,,,"3421","518","122900","1229","126321","1747","39","6","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_19.txt","432","21","1143093","190533","10000","100","1153093","190633","1",,,,,,,,"1143093","190533","241564489","30420873","242707582","30611406","1","1041","375","241578441","30422096","241579482","30422471","51","6","16","1041","375","241719759","30422865","241720800","30423240","51","6","16",,,,,,,,,,"4530","587","163600","1636","168130","2223","51","6","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_15.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","207273828","25891097","208209559","26047068","1","538","209","207303093","25895172","207303631","25895381","43","7","13","538","209","207416308","25895845","207416846","25896054","43","7","13",,,,,,,,,,"2054","381","133100","1331","135154","1712","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_19.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","191290416","23863437","192226147","24019408","1","593","221","191318770","23867267","191319363","23867488","43","7","13","593","221","191431891","23867955","191432484","23868176","43","7","13",,,,,,,,,,"5498","441","133200","1332","138698","1773","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_20.txt","432","18","886482","139986","10000","100","896482","140086","1",,,,,,,,"886482","139986","159929035","19150801","160815517","19290787","1","1159","367","159936150","19150940","159937309","19151307","42","6","13","1159","367","160048952","19151531","160050111","19151898","42","6","13",,,,,,,,,,"3935","559","133000","1330","136935","1889","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_5.txt","468","21","1513533","206409","10000","100","1523533","206509","1",,,,,,,,"1513533","206409","332031865","35537277","333545398","35743686","1","5822","1257","325314981","34862863","325320803","34864120","53","5","17","5822","1257","325465747","34863637","325471569","34864894","53","5","17",,,,,,,,,,"14308","1807","176400","1764","190708","3571","53","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_13.txt","512","23","2200663","270871","10000","100","2210663","270971","1",,,,,,,,"2200663","270871","501040128","49425616","503240791","49696487","1","4397","962","501051457","49426314","501055854","49427276","57","6","18","4397","962","501211851","49427107","501216248","49428069","57","6","18",,,,,,,,,,"20557","1670","187600","1876","208157","3546","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_14.txt","576","23","2424959","304727","10000","100","2434959","304827","1",,,,,,,,"2424959","304727","658670220","65842064","661095179","66146791","1","3918","853","658727800","65848958","658731718","65849811","57","6","18","3918","853","658887946","65849686","658891864","65850539","57","6","18",,,,,,,,,,"20377","1516","184900","1849","205277","3365","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_14.txt","576","22","2311606","278806","10000","100","2321606","278906","1",,,,,,,,"2311606","278806","558202750","53306393","560514356","53585199","1","4514","1005","558204359","53305180","558208873","53306185","56","5","18","4514","1005","558363758","53305810","558368272","53306815","56","5","18",,,,,,,,,,"25978","1810","185300","1853","211278","3663","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_6.txt","576","18","1244178","186642","10000","100","1254178","186742","1",,,,,,,,"1244178","186642","221055441","25458718","222299619","25645360","1","1191","378","221097632","25464666","221098823","25465044","42","6","13","1191","378","221210472","25465255","221211663","25465633","42","6","13",,,,,,,,,,"5347","626","133300","1333","138647","1959","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_3.txt","624","21","7448473","393000","13300","133","7461773","393133","3",,,,,,,,"2442945","302091","481355430","47846586","483798375","48148677","3","32159408","1198577","463766103","46073161","495925511","47271738","715","1","328","3866424","74661","464058250","46098305","467924674","46172966","60","5","17",,,,,,,,,,"2927987","57364","176100","1761","3104087","59125","58","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_4.txt","624","21","7427580","390595","14000","140","7441580","390735","3",,,,,,,,"2441021","302091","513210534","50670259","515651555","50972350","3","838164","50210","492494132","48674801","493332296","48725011","60","4","18","3502008","70164","492643850","48675395","496145858","48745559","58","5","17",,,,,,,,,,"4276890","84751","177100","1771","4453990","86522","61","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_8.txt","672","22","2563286","325270","10000","100","2573286","325370","1",,,,,,,,"2563286","325270","690195021","69533575","692758307","69858845","1","3201","735","690281607","69543563","690284808","69544298","52","7","16","3201","735","690422806","69544245","690426007","69544980","52","7","16",,,,,,,,,,"25879","1417","164500","1645","190379","3062","52","7","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_14.txt","702","23","6150507","455560","10800","108","6161307","455668","2",,,,,,,,"3212791","406282","671521071","67602531","674733862","68008813","3","58468754","1955964","684560877","68690393","743029631","70646357","1088","1","506","5038103","98890","678221059","68077848","683259162","68176738","70","4","20",,,,,,,,,,"2850387","58295","205500","2055","3055887","60350","66","4","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_15.txt","728","19","7336210","365261","11500","115","7347710","365376","3",,,,,,,,"3207412","290625","435048255","33522190","438255667","33812815","3","14578922","528593","430972395","33229864","445551317","33758457","837","2","397","3022972","67839","429019536","33061835","432042508","33129674","56","3","17",,,,,,,,,,"4674589","100180","181400","1814","4855989","101994","62","3","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_12.txt","810","22","3097138","392062","10000","100","3107138","392162","1",,,,,,,,"3097138","392062","741656986","74530516","744754124","74922578","1","7166","1433","757998264","76242956","758005430","76244389","56","5","18","7166","1433","758157794","76243673","758164960","76245106","56","5","18",,,,,,,,,,"24814","2127","185400","1854","210214","3981","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_15.txt","864","23","3713603","457079","10000","100","3723603","457179","1",,,,,,,,"3713603","457079","748041026","74630591","751754629","75087670","1","12256","2149","748145904","74644764","748158160","74646913","59","5","19","12256","2149","748314982","74645527","748327238","74647676","59","5","19",,,,,,,,,,"26310","2574","195100","1951","221410","4525","59","5","19",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_8.txt","864","23","2970887","457079","10000","100","2980887","457179","1",,,,,,,,"2970887","457079","842861151","99061263","845832038","99518342","1","1069","379","842966951","99077492","842968020","99077871","55","7","17","1069","379","843117593","99078336","843118662","99078715","55","7","17",,,,,,,,,,"10059","894","174500","1745","184559","2639","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_11.txt","896","19","3078627","323475","10000","100","3088627","323575","1",,,,,,,,"3078627","323475","521513718","45757040","524592345","46080515","1","51303","6877","523737179","45968729","523788482","45975606","47","5","15","51303","6877","523868288","45969247","523919591","45976124","47","5","15",,,,,,,,,,"78742","7921","153900","1539","232642","9460","47","5","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_2.txt","960","20","3225620","384020","10000","100","3235620","384120","1",,,,,,,,"3225620","384020","666123076","64684035","669348696","65068055","1","21271","3515","666313311","64707666","666334582","64711181","48","6","15","21271","3515","666445019","64708243","666466290","64711758","48","6","15",,,,,,,,,,"36800","4095","153500","1535","190300","5630","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_9.txt","1152","22","10473872","699604","13700","137","10487572","699741","3",,,,,,,,"5077872","608080","1473499918","141007534","1478577790","141615614","3","7752835","479473","1459117601","139792484","1466870436","140271957","263","2","113","2494836","49655","1459194181","139788618","1461689017","139838273","58","6","17",,,,,,,,,,"2648358","53435","174900","1749","2823258","55184","59","6","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_16.txt","1192","17","5840903","411862","10300","103","5851203","411965","2",,,,,,,,"4200524","383935","648096295","50123887","652296819","50507822","3","3384111","208890","627509875","48445245","630893986","48654135","124","2","52","3809144","91917","624722223","48181131","628531367","48273048","49","4","14",,,,,,,,,,"3013602","75817","145400","1454","3159002","77271","49","4","14",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_5.txt","1248","23","12070341","821707","10300","103","12080641","821810","3",,,,,,,,"6145171","717421","1747227171","163552489","1753372342","164269910","3","48159490","2041867","1781757484","166977033","1829916974","169018900","1095","1","512","3554637","71098","1767429172","165671649","1770983809","165742747","62","6","18",,,,,,,,,,"4280345","85462","186700","1867","4467045","87329","64","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_7.txt","1344","23","5958679","710999","10000","100","5968679","711099","1",,,,,,,,"5958679","710999","1559813878","151498654","1565772557","152209653","1","7884","1586","1559997842","151522400","1560005726","151523986","55","7","17","7884","1586","1560148935","151523131","1560156819","151524717","55","7","17",,,,,,,,,,"27993","2318","176000","1760","203993","4078","55","7","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_2.txt","384","18","4792074","205154","11000","110","4803074","205264","3",,,,,,,,"1071880","138924","165885597","17165229","166957477","17304153","3","1329406","101392","167729730","17355501","169059136","17456893","77","2","26","3911627","81022","167857653","17355898","171769280","17436920","53","4","15",,,,,,,,,,"1968432","44272","154600","1546","2123032","45818","49","4","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_12.txt","384","20","1196820","153620","10000","100","1206820","153720","1",,,,,,,,"1196820","153620","249356058","25563534","250552878","25717154","1","4480","890","249396998","25568285","249401478","25569175","48","6","15","4480","890","249529243","25568971","249533723","25569861","48","6","15",,,,,,,,,,"23748","1502","154900","1549","178648","3051","48","6","15",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_15.txt","384","17","721361","110993","10000","100","731361","111093","1",,,,,,,,"721361","110993","107190500","12616378","107911861","12727371","1","1164","359","107248031","12624628","107249195","12624987","39","6","12","1164","359","107352134","12625290","107353298","12625649","39","6","12",,,,,,,,,,"2308","476","122800","1228","125108","1704","39","6","12",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_19.txt","432","21","1143093","190533","10000","100","1153093","190633","1",,,,,,,,"1143093","190533","277437450","34481358","278580543","34671891","1","1010","357","277486476","34488887","277487486","34489244","51","6","16","1010","357","277627866","34489609","277628876","34489966","51","6","16",,,,,,,,,,"8404","702","163900","1639","172304","2341","51","6","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_15.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","199552000","24955405","200487731","25111376","1","588","227","199585950","24960278","199586538","24960505","43","7","13","588","227","199699757","24960968","199700345","24961195","43","7","13",,,,,,,,,,"1139","306","133100","1331","134239","1637","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_19.txt","432","19","935731","155971","10000","100","945731","156071","1",,,,,,,,"935731","155971","207274198","25891179","208209929","26047150","1","644","236","207328522","25899404","207329166","25899640","43","7","13","644","236","207442260","25900099","207442904","25900335","43","7","13",,,,,,,,,,"1410","348","133100","1331","134510","1679","43","7","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_20.txt","432","18","886482","139986","10000","100","896482","140086","1",,,,,,,,"886482","139986","169925162","20341696","170811644","20481682","1","1141","358","169984220","20350228","169985361","20350586","42","6","13","1141","358","170097395","20350866","170098536","20351224","42","6","13",,,,,,,,,,"5357","547","133000","1330","138357","1877","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_5.txt","468","21","1513533","206409","10000","100","1523533","206509","1",,,,,,,,"1513533","206409","321792895","34558783","323306428","34765192","1","5861","1255","321860180","34567845","321866041","34569100","53","5","17","5861","1255","322011073","34568612","322016934","34569867","53","5","17",,,,,,,,,,"20988","1759","174400","1744","195388","3503","53","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_13.txt","512","23","2200663","270871","10000","100","2210663","270971","1",,,,,,,,"2200663","270871","494650812","49295194","496851475","49566065","1","4187","929","494813521","49314530","494817708","49315459","57","6","18","4187","929","494974257","49315317","494978444","49316246","57","6","18",,,,,,,,,,"27709","1754","186100","1861","213809","3615","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/5wise_14.txt","576","23","2424959","304727","10000","100","2434959","304827","1",,,,,,,,"2424959","304727","592779413","59382488","595204372","59687215","1","4196","906","592791511","59383214","592795707","59384120","57","6","18","4196","906","592951608","59384046","592955804","59384952","57","6","18",,,,,,,,,,"17111","1547","187500","1875","204611","3422","57","6","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_14.txt","576","22","2311606","278806","10000","100","2321606","278906","1",,,,,,,,"2311606","278806","575669814","54858883","577981420","55137689","1","5280","1104","568847704","54252103","568852984","54253207","56","5","18","5280","1104","569007743","54252796","569013023","54253900","56","5","18",,,,,,,,,,"28445","1925","186500","1865","214945","3790","56","5","18",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/8wise_6.txt","576","18","1244178","186642","10000","100","1254178","186742","1",,,,,,,,"1244178","186642","243976353","28120783","245220531","28307425","1","1132","359","244033047","28128793","244034179","28129152","42","6","13","1132","359","244146269","28129453","244147401","28129812","42","6","13",,,,,,,,,,"4310","596","133100","1331","137410","1927","42","6","13",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_3.txt","624","21","7439773","392519","12600","126","7452373","392645","3",,,,,,,,"2440059","302091","461835514","46181442","464275573","46483533","3","12119388","425404","476460935","47637992","488580323","48063396","204","2","82","3157173","61418","476388315","47617435","479545488","47678853","59","5","17",,,,,,,,,,"2475988","48907","178000","1780","2653988","50687","58","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/6wise_4.txt","624","21","7431993","391557","20400","204","7452393","391761","3",,,,,,,,"2441021","302091","617561791","60564741","620002812","60866832","3","19407450","644697","604618103","59369010","624025553","60013707","347","2","150","3256486","65604","604720450","59368520","607976936","59434124","57","5","17",,,,,,,,,,"4048499","80428","177800","1778","4226299","82206","60","5","17",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/7wise_8.txt","672","22","2563286","325270","10000","100","2573286","325370","1",,,,,,,,"2563286","325270","588038231","59647084","590601517","59972354","1","3244","755","588135010","59659421","588138254","59660176","52","7","16","3244","755","588276480","59660213","588279724","59660968","52","7","16",,,,,,,,,,"23410","1458","165500","1655","188910","3113","52","7","16",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_14.txt","702","23","9136242","510568","15500","155","9151742","510723","3",,,,,,,,"3197182","404563","747892182","75666933","751089364","76071496","3","18866313","603576","726747223","73645595","745613536","74249171","318","2","136","3500414","69937","726882335","73645547","730382749","73715484","66","4","20",,,,,,,,,,"4900612","96359","209200","2092","5109812","98451","71","4","20",,,,,,,,,,"true",
"Benchmarks/BCS_SPL/Complete_FSM_files/products/4wise_15.txt","728","19","7352280","367246","10900","109","7363180","367355","3",,,,,,,,"3205030","290625","442480986","34378862","445686016","34669487","3","23398649","841153","440707251","34254717","464105900","35095870","1131","1","544","1493948","39132","438178832","34026152","439672780","34065284","53","3","17",,,,,,,,,,"3044138","68786","177600","1776","3221738","70562","56","3","17",,,,,,,,,,"true",
