,File_Name,states,inputs,components,lstar_total_sym_mean,lstar_total_sym_std,lip_total_sym_mean,lip_total_sym_std,total_sym_progress,total_sym_pvalue,lstar_total_reset_mean,lstar_total_reset_std,lip_total_reset_mean,lip_total_reset_std,total_reset_progress,total_reset_pvalue,lstar_mq_sym_mean,lstar_mq_sym_std,lip_mq_sym_mean,lip_mq_sym_std,mq_sym_progress,mq_sym_pvalue,lstar_mq_reset_mean,lstar_mq_reset_std,lip_mq_reset_mean,lip_mq_reset_std,mq_reset_progress,mq_reset_pvalue,lstar_eq_sym_mean,lstar_eq_sym_std,lip_eq_sym_mean,lip_eq_sym_std,eq_sym_progress,eq_sym_pvalue,lstar_eq_reset_mean,lstar_eq_reset_std,lip_eq_reset_mean,lip_eq_reset_std,eq_reset_progress,eq_reset_pvalue,lstar_eqs,lip_eqs
33,3wise_3.txt,16,10,8,380757.6,12193.453,381230.8,10382.426,-0.001,0.6983539296722636,64520.2,2112.985,64393.4,1712.058,0.002,0.26329740340717245,6410.0,0.0,517.6,12.341,0.919,2.308923953816288e-12,1610.0,0.0,182.8,3.834,0.886,6.24989021225742e-12,374347.6,12193.453,380713.2,10389.546,-0.017,0.9991986311752774,62910.2,2112.985,64210.6,1713.465,-0.021,0.998980559739188,1.0,24.0
34,3wise_4.txt,64,17,15,13458903.0,2113835.501,13425148.6,2122998.274,0.003,0.0020813778035674935,1592663.2,212750.154,1586629.8,213746.722,0.004,0.0008025479132504116,122553.0,0.0,4119.8,436.766,0.966,2.2196042265395346e-11,18513.0,0.0,877.8,59.943,0.953,1.6018276295793654e-11,13336350.0,2113835.501,13421028.8,2123169.898,-0.006,0.9999371979607998,1574150.2,212750.154,1585752.0,213771.677,-0.007,0.9999369532433517,1.0,45.0
35,3wise_5.txt,12,7,5,79286.6,9129.988,77466.8,9092.382,0.023,9.873889182530912e-07,14299.6,1625.732,13820.0,1611.871,0.034,1.3888556215291747e-06,2163.0,0.0,143.6,4.45,0.934,2.828911800912014e-12,595.0,0.0,59.6,1.673,0.9,1.1449280228963444e-11,77123.6,9129.988,77323.2,9089.276,-0.003,0.9946919581686215,13704.6,1625.732,13760.4,1610.588,-0.004,0.9941100686111749,1.0,15.0
36,3wise_6.txt,12,7,5,82624.4,9131.813,80829.4,9076.826,0.022,6.22978804304061e-07,14895.8,1626.553,14420.4,1607.586,0.032,1.1836679571967627e-06,2163.0,0.0,134.4,6.465,0.938,1.2380615704786883e-11,595.0,0.0,55.6,1.949,0.907,2.04690227181436e-11,80461.4,9131.813,80695.0,9074.189,-0.003,0.9979371603425089,14300.8,1626.553,14364.8,1607.044,-0.004,0.9967908731699839,1.0,15.0
37,3wise_7.txt,32,13,11,2449071.8,305725.208,2489456.2,302342.278,-0.016,0.9998534353666606,309554.4,29978.401,313877.2,29420.633,-0.014,0.9998500442801147,33137.0,0.0,3884.4,494.636,0.883,9.806201053718108e-09,5421.0,0.0,752.6,67.671,0.861,5.296458035730912e-09,2415934.8,305725.208,2485571.8,302721.61,-0.029,0.9999822476166315,304133.4,29978.401,313124.6,29471.64,-0.03,0.9999918114623674,1.0,33.0
38,3wise_8.txt,8,5,4,15725.8,2151.545,14887.2,1775.487,0.053,0.03982572441177416,2977.6,397.238,2787.6,323.061,0.064,0.026240133974508088,705.0,0.0,145.2,3.701,0.794,2.2933243867254754e-10,205.0,0.0,53.2,1.304,0.74,6.530542859602555e-10,15020.8,2151.545,14742.0,1777.382,0.019,0.24067898323737164,2772.6,397.238,2734.4,323.418,0.014,0.3073094615267098,1.0,11.0
39,3wise_9.txt,36,12,9,2075259.8,72656.723,2055534.4,72312.643,0.01,5.458696872716382e-07,329790.8,10377.415,325277.4,10306.954,0.014,6.638972981617046e-07,22476.0,0.0,353.2,11.904,0.984,1.0059129664359524e-14,5196.0,0.0,139.0,3.162,0.973,1.834886498668059e-14,2052783.8,72656.723,2055181.2,72310.486,-0.001,0.9978684858248849,324594.8,10377.415,325138.4,10306.971,-0.002,0.9973991480616884,1.0,28.0
40,4wise_1.txt,16,7,5,126857.0,13896.943,120237.4,13532.919,0.052,0.029379401647664616,21516.8,2326.626,20192.8,2259.188,0.062,0.019064671517825378,3143.0,0.0,181.0,5.612,0.942,1.5468922294042048e-12,791.0,0.0,68.0,1.871,0.914,5.379727383082527e-12,123714.0,13896.943,120056.4,13530.372,0.03,0.11048693119647966,20725.8,2326.626,20124.8,2258.335,0.029,0.11912575073337514,1.0,15.0
41,4wise_10.txt,162,16,12,35013578.8,1856420.122,34803190.4,1854927.487,0.006,1.2255597338034332e-09,4878789.0,256723.467,4838227.6,256421.145,0.008,1.4676615189649872e-09,214288.0,0.0,534.6,22.064,0.998,1.3621666816406552e-17,41488.0,0.0,206.8,7.596,0.995,1.3756995640427104e-16,34799290.8,1856420.122,34802655.8,1854911.263,-0.0,0.9879244254582955,4837301.0,256723.467,4838020.8,256416.197,-0.0,0.9898425093580485,1.0,38.0
42,4wise_11.txt,16,8,5,201544.4,6.427,197987.0,70.612,0.018,1.4819551751877429e-08,34090.6,2.074,33225.4,17.3,0.025,1.3940525917176794e-08,4104.0,0.0,105.2,7.662,0.974,1.6170989275826435e-12,1032.0,0.0,46.2,2.49,0.955,4.884337613190319e-12,197440.4,6.427,197881.8,74.106,-0.002,0.9999252083178052,33058.6,2.074,33179.2,18.295,-0.004,0.9999539133728435,1.0,16.0
43,4wise_12.txt,288,20,17,170565483.4,19836456.949,170012693.4,19854113.831,0.003,9.066739126208845e-05,18017307.2,1811671.782,17940091.2,1814258.024,0.004,8.590263834932241e-05,859220.0,0.0,10450.2,1267.243,0.988,5.962924058428812e-13,115220.0,0.0,1894.0,158.195,0.984,4.556458343963705e-13,169706263.4,19836456.949,170002243.2,19854252.444,-0.002,0.9990225003604286,17902087.2,1811671.782,17938197.2,1814267.609,-0.002,0.9984583119195665,1.0,52.0
44,4wise_13.txt,84,16,13,16579442.2,1259994.711,16637882.2,1244041.935,-0.004,0.778239946617255,2006162.2,144526.64,2015200.2,143173.034,-0.005,0.766512332819093,137232.0,0.0,2964.2,25.322,0.978,1.5180314208506715e-16,21520.0,0.0,672.0,7.348,0.969,1.8522990341729278e-15,16442210.2,1259994.711,16634918.0,1244031.047,-0.012,0.9756178189710727,1984642.2,144526.64,2014528.2,143170.001,-0.015,0.9716709637624776,1.0,40.0
45,4wise_16.txt,96,15,13,17494452.2,1173126.742,17951420.4,1397091.943,-0.026,0.9463483896949048,2034716.2,123963.544,2092357.2,152587.902,-0.028,0.9536018413241342,173957.8,621.243,27480.8,2492.668,0.842,5.860759983038744e-09,25418.2,138.574,4367.2,345.265,0.828,1.4680338438321203e-08,17320494.4,1172893.383,17923939.6,1396152.631,-0.035,0.973854238448719,2009298.0,123920.12,2087990.0,152505.327,-0.039,0.9799806643621757,3.0,45.0
46,4wise_17.txt,224,15,13,47547556.333,2253067.055,49247213.667,2354304.004,-0.036,0.9635200594874819,4541263.333,173893.232,4720836.667,177578.85,-0.04,0.9704580728191606,429315.0,0.0,55009.333,6618.355,0.872,5.2098854427012874e-05,50415.0,0.0,7260.333,721.194,0.856,4.654116423143264e-05,47118241.333,2253067.055,49192204.333,2353742.456,-0.044,0.9749655497313031,4490848.333,173893.232,4713576.333,177522.906,-0.05,0.9805248948446954,1.0,39.0
47,4wise_18.txt,64,15,12,9966392.8,944477.639,9957158.8,948018.921,0.001,0.06964977120483073,1177613.4,92830.135,1174882.4,92834.868,0.002,0.006906483033726193,95415.0,0.0,3823.4,411.512,0.96,4.8896223516222894e-11,14415.0,0.0,758.4,56.721,0.947,3.570952046614287e-11,9870977.8,944477.639,9953335.4,947916.037,-0.008,0.999961241636116,1163198.4,92830.135,1174124.0,92824.538,-0.009,0.9999649656079628,1.0,37.0
48,4wise_19.txt,16,8,5,201539.0,7.746,197784.6,230.207,0.019,1.5596181024662509e-06,34087.8,2.775,33171.0,58.622,0.027,1.762728533696177e-06,4104.0,0.0,109.8,8.044,0.973,1.9736413233578526e-12,1032.0,0.0,47.4,2.793,0.954,7.768308543264362e-12,197435.0,7.746,197674.8,230.731,-0.001,0.9616778834666057,33055.8,2.775,33123.6,59.319,-0.002,0.9711866595347498,1.0,16.0
49,4wise_2.txt,56,15,12,8847323.0,914103.061,8869798.2,1027763.177,-0.003,0.5933640509566757,1084053.6,89914.808,1086909.8,101591.02,-0.003,0.5978919480854947,78315.0,0.0,2882.2,13.046,0.963,1.0736418349215734e-16,12615.0,0.0,640.8,5.07,0.949,3.85532822751657e-15,8769008.0,914103.061,8866916.0,1027762.019,-0.011,0.8332581410224343,1071438.6,89914.808,1086269.0,101591.659,-0.014,0.879483347560787,1.0,37.0
50,4wise_20.txt,52,13,11,4995070.2,290484.22,5114600.0,279043.44,-0.024,0.9991297311316758,628041.4,31440.416,643623.0,29646.341,-0.025,0.9991845842924931,52741.0,0.0,5394.2,19.524,0.898,3.4699594831593072e-15,8801.0,0.0,1102.4,5.413,0.875,2.9327103984497947e-14,4942329.2,290484.22,5109205.8,279039.469,-0.034,0.9997574124271479,619240.4,31440.416,642520.6,29645.65,-0.038,0.9998253923884306,1.0,33.0
